Sequence,tag,timestamp,x,y,z,Class
0.0,0.0,0.002462875010069260,4.03309726715088,1.90774607658386,0.449980527162552,0
0.0,3.0,0.0024628750100713600,4.25781297683716,2.11881637573242,1.42175984382629,0
0.0,2.0,0.002462875010072410,4.3217568397522,2.01616597175598,0.954243063926697,0
0.0,0.0,0.0024628750100734600,3.8152081966400100,1.98811626434326,0.22739788889885,0
0.0,1.0,0.0024628750100745100,4.30866813659668,2.04155898094177,0.556878507137299,0
0.0,3.0,0.0024628750100755600,4.17521905899048,2.16235184669495,1.35212993621826,0
0.0,0.0,0.0024628750100776600,4.02553844451904,1.91919565200806,0.537732839584351,0
0.0,3.0,0.0024628750100797600,4.15269470214844,2.2164318561554,1.34561812877655,0
0.0,2.0,0.0024628750100808100,4.32748413085938,1.90380048751831,1.01393020153046,0
0.0,0.0,0.00246287501008186,3.99912333488464,1.91119658946991,0.547205030918121,0
0.0,1.0,0.002462875010082910,4.48884439468384,1.87741839885712,0.298621416091919,0
0.0,3.0,0.002462875010083960,4.14121961593628,2.18105888366699,1.33191704750061,0
0.0,2.0,0.002462875010085010,4.31012630462647,1.99083614349365,0.969041049480438,0
0.0,0.0,0.002462875010086060,3.79436922073364,1.94271290302277,0.193225994706154,0
0.0,3.0,0.0024628750100881600,4.13047981262207,2.18855571746826,1.3609391450882,0
0.0,2.0,0.0024628750100892100,4.35197830200195,1.9333747625351,0.996161460876465,0
0.0,0.0,0.0024628750100902600,4.03576374053955,1.88163256645203,0.497713834047318,0
0.0,1.0,0.0024628750100913100,4.33222675323486,2.00543785095215,0.441222310066223,0
0.0,3.0,0.002462875010092360,4.19764137268066,2.16063952445984,1.35804724693298,0
0.0,2.0,0.0024628750100934100,4.35668325424194,1.91815960407257,1.05625402927399,0
0.0,0.0,0.002462875010094460,4.02124357223511,1.90989983081818,0.503661274909973,0
0.0,3.0,0.002462875010096570,4.24960660934448,2.15745806694031,1.34655094146729,0
0.0,2.0,0.0024628750100976200,4.48851108551025,1.82382273674011,1.02954649925232,0
0.0,0.0,0.002462875010098670,3.8074049949646,2.06171727180481,0.227385714650154,0
0.0,1.0,0.002462875010099720,4.32999086380005,2.00812792778015,0.453713744878769,0
0.0,2.0,0.0024628750101018200,4.43226957321167,1.88229286670685,1.04071199893951,0
0.0,0.0,0.0024628750101028700,3.79454493522644,2.00129413604736,0.363713830709457,0
0.0,3.0,0.002462875010104970,4.49122047424316,1.60672509670258,1.2350310087204,0
0.0,2.0,0.002462875010106020,4.397789478302,1.92392063140869,0.953213274478912,0
0.0,0.0,0.0024628750101070700,3.96129202842712,1.76983499526978,0.371803879737854,0
0.0,1.0,0.002462875010108120,4.54258155822754,1.68784379959106,0.504661798477173,0
0.0,3.0,0.002462875010109170,4.48272800445557,1.73068141937256,1.32382357120514,0
0.0,2.0,0.0024628750101102200,4.38154935836792,1.90936088562012,0.982146620750427,0
0.0,0.0,0.00246287501011127,4.10830926895142,2.01657629013062,0.457854717969894,0
0.0,3.0,0.0024628750101133700,4.33219337463379,1.77593207359314,1.36975502967834,0
0.0,2.0,0.002462875010114420,4.27715253829956,1.97078704833984,0.95144659280777,0
0.0,0.0,0.002462875010115470,4.01491594314575,1.8255854845047,0.244143843650818,0
0.0,1.0,0.0024628750101165200,4.54868173599243,1.72539794445038,0.495403677225113,0
0.0,3.0,0.002462875010117570,4.31184911727905,1.81169044971466,1.32373547554016,0
0.0,2.0,0.002462875010118620,4.23297548294067,1.97645044326782,0.888943672180176,0
0.0,3.0,0.002462875010121770,4.28231382369995,1.81220483779907,1.23961675167084,0
0.0,2.0,0.002462875010122820,4.14471530914307,1.93803286552429,0.960132956504822,0
0.0,0.0,0.002462875010123870,3.9706199169158900,1.88538634777069,0.267846792936325,0
0.0,1.0,0.002462875010124920,4.30968046188355,2.04974699020386,0.419509202241898,0
0.0,3.0,0.0024628750101259700,4.24349117279053,1.8112541437149,1.21025454998016,0
0.0,2.0,0.0024628750101270300,4.17739582061768,1.91658222675323,0.936088144779205,0
0.0,0.0,0.0024628750101280800,3.92220759391785,1.96513903141022,0.234748244285584,0
0.0,3.0,0.002462875010130180,4.20230197906494,1.80551397800446,1.19121325016022,0
0.0,2.0,0.0024628750101312300,4.10698080062866,1.90982222557068,0.911067128181458,0
0.0,0.0,0.0024628750101322800,3.9697887897491500,1.8813362121582,0.249228715896606,0
0.0,1.0,0.0024628750101333300,4.20946264266968,2.14107298851013,0.430455803871155,0
0.0,3.0,0.002462875010134380,4.18606233596802,1.84223210811615,1.18908357620239,0
0.0,2.0,0.002462875010135430,4.08933687210083,1.86157286167145,0.891495108604431,0
0.0,0.0,0.0024628750101364800,3.89559364318848,1.96741545200348,0.336934804916382,0
0.0,3.0,0.002462875010138580,4.15580940246582,1.47230386734009,1.20934998989105,0
0.0,2.0,0.0024628750101396300,4.10193347930908,1.8251029253006,0.836554408073425,0
0.0,0.0,0.0024628750101406800,3.9760189056396500,1.8089816570282,0.143199220299721,0
0.0,1.0,0.0024628750101417300,3.91944932937622,1.96853184700012,0.16913041472435,0
0.0,3.0,0.0024628750101427800,4.17076396942139,1.46134507656097,1.16423773765564,0
0.0,2.0,0.0024628750101438300,4.07015323638916,1.71868634223938,0.84313040971756,0
0.0,0.0,0.002462875010144880,3.91943979263306,1.94059550762177,0.233181267976761,0
0.0,3.0,0.0024628750101469800,4.06235265731812,1.56535744667053,1.16135895252228,0
0.0,2.0,0.002462875010148030,3.44492125511169,1.73855113983154,0.824879765510559,0
0.0,0.0,0.0024628750101490800,3.97371768951416,1.88479661941528,0.195785522460938,0
0.0,1.0,0.0024628750101501300,3.50315570831299,2.2341148853302,0.460168331861496,0
0.0,3.0,0.002462875010151180,4.02312088012695,1.55640840530396,1.17239117622375,0
0.0,2.0,0.0024628750101522300,3.35827589035034,1.80218458175659,0.825344502925873,0
0.0,0.0,0.0024628750101532800,3.98968768119812,1.91324663162231,0.0515258461236954,0
0.0,3.0,0.0024628750101553800,0.0505442172288895,3.39242362976074,2.59101366996765,0
0.0,2.0,0.0024628750101564300,2.96842503547668,2.81970548629761,1.05447721481323,0
0.0,0.0,0.002462875010157490,3.95525455474854,2.05494618415833,0.302209824323654,0
0.0,1.0,0.0024628750101585400,3.64552235603333,2.16728806495667,0.286724358797073,0
0.0,3.0,0.0024628750101595900,0.042952872812748,3.3962197303772,2.59108757972717,0
0.0,2.0,0.002462875010160640,3.36029148101807,1.96698927879334,0.91673731803894,0
0.0,0.0,0.0024628750101616900,4.03004550933838,1.88690268993378,0.299511879682541,0
0.0,2.0,0.0024628750101648400,3.37953281402588,1.87262690067291,0.804171979427338,0
0.0,2.0,0.0024628750101690400,3.33382511138916,1.97261595726013,0.782830655574799,0
0.0,0.0,0.002462875010170090,3.83212327957153,1.82745885848999,0.496006608009338,0
0.0,2.0,0.00246287501017324,3.26645159721375,1.94000625610352,0.744503796100617,0
0.0,0.0,0.00246287501017429,3.75696325302124,2.18890857696533,0.539164900779724,0
0.0,1.0,0.002462875010175340,3.48601412773132,1.8936904668808,0.249947652220726,0
0.0,3.0,0.002462875010176390,3.47818040847778,2.09318280220032,1.172238945961,0
0.0,2.0,0.002462875010177440,3.50565981864929,1.9708206653595,0.765509009361267,0
0.0,0.0,0.002462875010178490,3.15858769416809,1.96463060379028,-0.212424591183662,0
0.0,3.0,0.0024628750101805900,3.42716431617737,2.08976531028748,1.19971561431885,0
0.0,2.0,0.0024628750101816400,3.41900897026062,1.96747696399689,0.73162853717804,0
0.0,1.0,0.002462875010183740,3.44262337684631,1.88461089134216,0.122687317430973,0
0.0,3.0,0.0024628750101847900,3.35577964782715,2.09686970710754,1.12687790393829,0
0.0,2.0,0.002462875010185840,3.38422727584839,1.97513282299042,0.699879705905914,0
0.0,0.0,0.0024628750101868900,2.97983336448669,1.83925664424896,-0.113228231668472,0
0.0,3.0,0.0024628750101890000,3.42762136459351,1.97905278205872,1.16388881206512,0
0.0,2.0,0.002462875010190050,3.38284349441528,1.99164998531342,0.65547525882721,0
0.0,0.0,0.002462875010191100,3.05723547935486,1.9670307636261,-0.300776660442352,0
0.0,1.0,0.0024628750101921500,3.50403499603272,2.15762567520142,0.110370986163616,0
0.0,3.0,0.0024628750101932000,3.39003157615662,2.0306236743927,1.16141021251678,0
0.0,2.0,0.002462875010194250,3.33021783828735,1.93272149562836,0.62093585729599,0
0.0,0.0,0.0024628750101953000,3.10248279571533,2.01812028884888,-0.313945680856705,0
0.0,3.0,0.002462875010197400,3.30119585990906,1.81426453590393,1.01023054122925,0
0.0,0.0,0.002462875010199500,3.04673480987549,1.71327781677246,-0.0729780867695808,0
0.0,1.0,0.002462875010200550,3.21288394927979,2.10385394096375,0.159501105546951,0
0.0,3.0,0.0024628750102016000,3.14162850379944,1.72556948661804,1.08870184421539,0
0.0,2.0,0.00246287501020265,3.21765518188477,1.96604704856873,0.681104779243469,0
0.0,0.0,0.0024628750102037,3.03103065490723,1.86918687820435,-0.126245975494385,0
0.0,3.0,0.0024628750102058000,3.23439192771912,1.81924510002136,1.1302375793457,0
0.0,2.0,0.002462875010206850,3.37246870994568,1.82452571392059,0.823813498020172,0
0.0,0.0,0.0024628750102079000,3.02086186408997,1.86372137069702,-0.195541560649872,0
0.0,1.0,0.002462875010208950,2.99707388877869,2.1505765914917,-0.188694968819618,0
0.0,3.0,0.0024628750102100000,3.21518421173096,1.82649743556976,1.00560593605042,0
0.0,2.0,0.0024628750102110500,3.0723295211792,1.81290876865387,0.693451106548309,0
0.0,0.0,0.002462875010212100,3.14918398857117,1.95627772808075,-0.089500792324543,0
0.0,3.0,0.002462875010214200,3.19874620437622,1.9230192899704,1.07511675357819,0
0.0,0.0,0.002462875010216300,3.0898768901825,1.50340902805328,-0.0028465383220464,0
0.0,1.0,0.0024628750102173500,2.92633080482483,2.18630266189575,0.151973009109497,0
0.0,3.0,0.0024628750102184100,3.2049458026886,1.86217820644379,1.02507412433624,0
0.0,2.0,0.0024628750102194600,3.11553835868835,2.10766363143921,0.799027264118195,0
0.0,0.0,0.0024628750102205100,3.42746829986572,1.92113566398621,0.174794301390648,0
0.0,3.0,0.0024628750102226100,3.14835810661316,1.95479869842529,0.951635301113129,0
0.0,2.0,0.0024628750102236600,3.14835977554321,1.77107930183411,0.771906554698944,0
0.0,0.0,0.002462875010224710,3.12631058692932,1.9823294878006,-0.153739660978317,0
0.0,1.0,0.002462875010225760,2.93206095695496,2.16353034973145,-0.131327465176582,0
0.0,3.0,0.002462875010226810,3.11631011962891,1.98294019699097,0.87375408411026,0
0.0,2.0,0.0024628750102278600,3.10633730888367,1.83603036403656,0.691381394863129,0
0.0,0.0,0.0024628750102289100,3.12493896484375,2.01383495330811,-0.0766617208719254,0
0.0,3.0,0.0024628750102310100,3.11202931404114,1.99298226833344,0.86045914888382,0
0.0,2.0,0.0024628750102320600,4.63815402984619,0.648777782917023,1.94165933132172,0
0.0,0.0,0.0024628750102331100,3.26588988304138,1.80884146690369,0.145265936851501,0
0.0,1.0,0.0024628750102341600,3.05792713165283,2.08993482589722,-0.143642574548721,0
0.0,3.0,0.0024628750102352100,3.13920783996582,1.91495335102081,0.828384637832642,0
0.0,2.0,0.002462875010236260,3.03629374504089,2.30498743057251,0.564240038394928,0
0.0,0.0,0.0024628750102373100,3.24796366691589,1.79325306415558,0.130469039082527,0
0.0,3.0,0.002462875010239410,3.09366607666016,2.02474284172058,0.903836488723755,0
0.0,2.0,0.0024628750102404600,3.08994388580322,2.26397395133972,0.654100477695465,0
0.0,0.0,0.0024628750102415100,3.27071785926819,1.82629215717316,0.0777167454361916,0
0.0,1.0,0.002462875010242560,2.92914175987244,2.23430061340332,-0.206422701478004,0
0.0,3.0,0.0024628750102436100,3.06012582778931,2.09576654434204,0.763955056667328,0
0.0,2.0,0.0024628750102446600,3.10150980949402,2.27634763717651,0.688997387886047,0
0.0,0.0,0.0024628750102457100,3.26207494735718,1.84195685386658,0.0229905713349581,0
0.0,3.0,0.0024628750102478100,3.05953192710876,2.15487217903137,0.817239105701447,0
0.0,2.0,0.002462875010248870,3.01305079460144,2.2868595123291,0.660512983798981,0
0.0,0.0,0.0024628750102499200,3.1014666557312,2.04547071456909,-0.101444192230701,0
0.0,1.0,0.0024628750102509700,3.21507167816162,1.89511609077454,0.164896294474602,0
0.0,3.0,0.002462875010252020,2.92958807945251,2.34815239906311,0.880455195903778,0
0.0,2.0,0.0024628750102530700,2.99841403961182,2.29154467582703,0.702722072601318,0
0.0,0.0,0.002462875010254120,3.14838647842407,2.04386019706726,-0.0452601239085197,0
0.0,3.0,0.0024628750102562200,2.81378531455994,2.28467440605164,1.03031098842621,0
0.0,2.0,0.0024628750102572700,2.97390127182007,2.25526523590088,0.825640797615051,0
0.0,0.0,0.0024628750102583200,3.12435364723206,2.00071501731873,0.0385801009833813,0
0.0,1.0,0.0024628750102593700,3.22235369682312,1.83982455730438,0.21644352376461,0
0.0,3.0,0.0024628750102604200,2.81671619415283,2.71550512313843,0.838942050933838,0
0.0,2.0,0.0024628750102614700,2.97804975509644,2.27362465858459,0.756689965724945,0
0.0,0.0,0.00246287501026252,3.144451379776,2.01467847824097,-0.0952072590589523,0
0.0,3.0,0.00246287501026462,2.87956237792969,2.4897632598877,1.00493574142456,0
0.0,2.0,0.002462875010265670,2.96327543258667,2.41867780685425,0.717980146408081,0
0.0,0.0,0.002462875010266720,3.1493558883667,2.04925274848938,-0.0945452228188515,0
0.0,1.0,0.0024628750102677700,3.0969090461731,2.11035132408142,-0.0616239570081234,0
0.0,3.0,0.0024628750102688200,2.8679211139679,2.46402478218079,0.991596162319183,0
0.0,2.0,0.002462875010269870,3.01328659057617,2.40533328056335,0.691555857658386,0
0.0,0.0,0.0024628750102709200,3.14322233200073,1.98226618766785,-0.151395291090012,0
0.0,3.0,0.0024628750102730200,2.85244965553284,2.59028935432434,0.82980751991272,0
0.0,2.0,0.0024628750102740700,3.00719738006592,2.42456603050232,0.64700710773468,0
0.0,0.0,0.002462875010275120,3.22889852523804,1.90206277370453,0.176819339394569,0
0.0,1.0,0.002462875010276170,3.13241243362427,2.01987981796265,-0.184929385781288,0
0.0,3.0,0.0024628750102772200,2.86166930198669,2.67341136932373,0.868391335010529,0
0.0,2.0,0.002462875010278280,2.95885896682739,2.32948875427246,0.701195538043976,0
0.0,0.0,0.002462875010279330,3.19344019889832,1.94854617118835,0.192132338881493,0
0.0,3.0,0.002462875010281430,2.88647246360779,2.57962846755981,1.11868119239807,0
0.0,2.0,0.0024628750102824800,3.01323103904724,2.37952995300293,0.550589740276337,0
0.0,0.0,0.0024628750102835300,3.19062042236328,1.89767837524414,0.0267855599522591,0
0.0,1.0,0.002462875010284580,3.14666223526001,2.01004147529602,-0.137616604566574,0
0.0,3.0,0.0024628750102856300,2.89692497253418,2.63681840896606,0.962707459926605,0
0.0,2.0,0.0024628750102866800,3.00955200195313,2.3281888961792,0.729980111122131,0
0.0,0.0,0.002462875010287730,3.13266658782959,1.94401502609253,0.0789348483085632,0
0.0,2.0,0.002462875010290880,2.94067025184631,2.3866171836853,0.728615283966065,0
0.0,0.0,0.0024628750102919300,3.11456155776978,2.07077598571777,0.189683482050896,0
0.0,1.0,0.00246287501029298,3.07889032363892,2.07631182670593,0.0508534573018551,0
0.0,2.0,0.0024628750102950800,3.02028512954712,2.20411396026611,0.629556179046631,0
0.0,0.0,0.0024628750102961300,3.40052437782288,2.00903820991516,0.11260762065649,0
0.0,3.0,0.0024628750102982300,2.91615772247314,2.60704135894775,1.07963407039642,0
0.0,2.0,0.0024628750102992800,2.9297137260437,2.18269300460815,0.812567830085754,0
0.0,0.0,0.002462875010300330,3.4327335357666,1.85393166542053,-0.116154424846172,0
0.0,1.0,0.002462875010301380,3.21068143844605,1.99241244792938,-0.180817678570747,0
0.0,3.0,0.0024628750103024300,2.88616394996643,2.64150714874268,1.0979927778244,0
0.0,2.0,0.002462875010303480,2.99362540245056,2.22872686386108,0.662904500961304,0
0.0,0.0,0.002462875010304530,3.4092276096344,1.73258697986603,0.190863043069839,0
0.0,3.0,0.0024628750103066300,2.92584705352783,2.66816115379334,0.898857593536377,0
0.0,2.0,0.0024628750103076800,3.07280325889587,2.34483933448792,0.705962777137756,0
0.0,0.0,0.0024628750103087300,3.34779119491577,1.62496376037598,0.244378507137299,0
0.0,1.0,0.0024628750103097900,3.2409496307373,2.01071524620056,-0.108138754963875,0
0.0,3.0,0.0024628750103108400,2.92466616630554,2.63865494728088,0.903614282608032,0
0.0,2.0,0.0024628750103118900,3.00163650512695,2.21041464805603,0.730492413043976,0
0.0,0.0,0.0024628750103129400,3.26662588119507,1.59502756595612,0.215785771608353,0
0.0,3.0,0.002462875010315040,2.86030054092407,2.62281036376953,0.978667497634888,0
0.0,2.0,0.002462875010316090,3.03290867805481,2.21064615249634,0.71100378036499,0
0.0,0.0,0.002462875010317140,3.21075081825256,1.57697701454163,0.197083026170731,0
0.0,1.0,0.002462875010318190,3.19895601272583,2.01932883262634,0.0935483425855637,0
0.0,3.0,0.0024628750103192400,2.87648153305054,2.59397530555725,1.12928438186646,0
0.0,2.0,0.002462875010320290,3.02262496948242,2.21768569946289,0.778708398342133,0
0.0,0.0,0.002462875010321340,3.11337566375732,1.77610993385315,0.0405503511428833,0
0.0,3.0,0.00246287501032344,2.88624548912048,2.62259078025818,1.00431895256042,0
0.0,2.0,0.0024628750103244900,2.75422024726868,2.4956488609314,0.683662414550781,0
0.0,0.0,0.0024628750103255400,3.20636892318726,2.02986717224121,-0.398465424776077,0
0.0,1.0,0.002462875010326590,3.31619620323181,1.96289229393005,0.073450431227684,0
0.0,3.0,0.002462875010327640,2.86778163909912,2.56232810020447,1.02913451194763,0
0.0,2.0,0.0024628750103286900,3.03330373764038,2.46937894821167,0.75697124004364,0
0.0,0.0,0.002462875010329740,3.18355965614319,1.96133959293365,-0.209238141775131,0
0.0,3.0,0.0024628750103318400,2.82857990264893,2.49539470672607,1.02525973320007,0
0.0,2.0,0.002462875010332890,3.11560845375061,2.34259366989136,0.83141553401947,0
0.0,0.0,0.002462875010333940,3.17993187904358,1.7900093793869,0.031623937189579,0
0.0,1.0,0.0024628750103349900,3.18916964530945,2.12592005729675,0.0374147668480873,0
0.0,3.0,0.002462875010336040,2.83992385864258,2.54693460464478,1.0127295255661,0
0.0,2.0,0.0024628750103370900,3.05614399909973,2.37719440460205,0.694917857646942,0
0.0,0.0,0.0024628750103381400,3.30241274833679,1.74611592292786,0.134849160909653,0
0.0,3.0,0.002462875010340250,2.84104347229004,2.55432033538818,0.989063799381256,0
0.0,2.0,0.0024628750103413000,3.02442598342896,2.39680743217468,0.728367924690247,0
0.0,0.0,0.002462875010342350,3.32998871803284,1.79208767414093,0.126179531216621,0
0.0,1.0,0.002462875010343400,3.42577958106995,2.01621866226196,0.173392310738564,0
0.0,3.0,0.002462875010344450,2.87811064720154,2.54563784599304,1.04498088359833,0
0.0,2.0,0.0024628750103455000,3.03189945220947,2.44285845756531,0.788583934307098,0
0.0,0.0,0.0024628750103465500,3.3864107131958,1.87269687652588,-0.0869269594550133,0
0.0,3.0,0.0024628750103486500,2.90682196617126,2.6133279800415,1.05577802658081,0
0.0,2.0,0.0024628750103497000,2.99303507804871,2.48673915863037,0.680087745189667,0
0.0,0.0,0.0024628750103507500,3.24510455131531,1.86616683006287,-0.12421914935112,0
0.0,1.0,0.002462875010351800,3.40159010887146,2.08745121955872,0.109411299228668,0
0.0,3.0,0.00246287501035285,2.91395688056946,2.63261318206787,1.01772880554199,0
0.0,2.0,0.0024628750103539,2.9738655090332,2.44580554962158,0.781584978103638,0
0.0,0.0,0.00246287501035495,3.30110216140747,1.9079532623291,-0.0643148422241211,0
0.0,3.0,0.002462875010357050,2.9158570766449,2.63907647132874,0.988316297531128,0
0.0,2.0,0.0024628750103581000,3.05475687980652,2.30077052116394,0.718506872653961,0
0.0,0.0,0.0024628750103591500,3.3808228969574,1.79248058795929,0.0292164590209723,0
0.0,1.0,0.002462875010360200,3.22533655166626,1.94564831256866,-0.105525091290474,0
0.0,3.0,0.0024628750103612500,2.93575859069824,2.6285605430603,1.11409723758698,0
0.0,2.0,0.002462875010362300,2.99599599838257,2.42692565917969,0.643192887306213,0
0.0,0.0,0.0024628750103633500,3.44861841201782,1.7366623878479,0.0859821736812592,0
0.0,3.0,0.002462875010365450,2.91666674613953,2.66441750526428,1.03236746788025,0
0.0,2.0,0.002462875010366500,3.0229709148407,2.39566612243652,0.750938296318054,0
0.0,0.0,0.0024628750103675500,3.44019627571106,1.71994602680206,0.0444266051054001,0
0.0,1.0,0.002462875010368610,3.35452485084534,1.87937700748444,-0.099503681063652,0
0.0,3.0,0.002462875010369660,2.86318206787109,2.55056118965149,0.978352963924408,0
0.0,2.0,0.0024628750103707100,3.04441237449646,2.2496120929718,0.747804999351502,0
0.0,0.0,0.002462875010371760,3.46872282028198,1.76365923881531,-0.0370249263942242,0
0.0,3.0,0.0024628750103738600,2.87252330780029,2.53592562675476,0.983026623725891,0
0.0,2.0,0.002462875010374910,3.0420503616333,2.56667351722717,0.685262560844421,0
0.0,0.0,0.0024628750103759600,3.22757411003113,1.79031729698181,0.0420752987265587,0
0.0,1.0,0.0024628750103770100,3.18445920944214,2.05517673492432,-0.103269495069981,0
0.0,3.0,0.002462875010378060,2.77006340026855,2.75896620750427,0.845077574253082,0
0.0,2.0,0.002462875010379110,3.09042954444885,2.37887024879456,0.669912457466126,0
0.0,0.0,0.0024628750103801600,3.36693263053894,1.76537930965424,-0.114929690957069,0
0.0,3.0,0.002462875010382260,2.7232723236084,2.76108288764954,0.840750098228455,0
0.0,2.0,0.0024628750103833100,3.11240673065186,2.34360313415527,0.780199587345123,0
0.0,0.0,0.0024628750103843600,3.28163695335388,1.809117436409,-0.123523741960526,0
0.0,1.0,0.00246287501038541,3.08427596092224,1.9183863401413,-0.124201737344265,0
0.0,3.0,0.0024628750103864600,3.05161428451538,2.55149841308594,1.21715295314789,0
0.0,2.0,0.0024628750103875100,3.09522533416748,2.41619515419006,0.551923394203186,0
0.0,0.0,0.0024628750103885600,3.29073405265808,1.82292306423187,-0.0738111883401871,0
0.0,3.0,0.002462875010390660,3.05505871772766,2.628084897995,1.12996077537537,0
0.0,2.0,0.002462875010391710,3.04957032203674,2.4884569644928,0.691592216491699,0
0.0,0.0,0.002462875010392760,3.34062719345093,1.79834496974945,-0.0724986419081688,0
0.0,1.0,0.002462875010393810,3.0952091217041,1.96025490760803,-0.10339517146349,0
0.0,3.0,0.002462875010394860,3.18058061599731,2.66959643363953,1.05508589744568,0
0.0,2.0,0.002462875010395910,3.10089135169983,2.46288967132568,0.767331719398499,0
0.0,0.0,0.0024628750103969600,3.32997632026672,1.75283217430115,-0.120139084756374,0
0.0,3.0,0.0024628750103990600,2.90949726104736,2.52451515197754,1.10737597942352,0
0.0,2.0,0.0024628750104001200,3.07290077209473,2.40621018409729,0.697291791439056,0
0.0,0.0,0.0024628750104011700,3.29759573936462,1.80410814285278,-0.156680196523666,0
0.0,1.0,0.0024628750104022200,3.06947207450867,1.89123547077179,-0.136323273181915,0
0.0,3.0,0.002462875010403270,2.91358375549316,2.62531733512878,1.01729214191437,0
0.0,2.0,0.002462875010404320,3.00215768814087,2.539146900177,0.551926791667938,0
0.0,0.0,0.002462875010405370,3.39039540290833,1.72315633296967,-0.107430770993233,0
0.0,3.0,0.002462875010407470,2.70220589637756,2.35352516174316,0.99018120765686,0
0.0,2.0,0.002462875010408520,3.07918286323547,2.4540536403656,0.721080541610718,0
0.0,0.0,0.0024628750104095700,3.40953755378723,1.80950057506561,-0.0600507184863091,0
0.0,1.0,0.0024628750104106200,3.11644458770752,1.96529698371887,-0.0730377659201622,0
0.0,3.0,0.002462875010411670,2.68139147758484,2.31652283668518,1.03023207187653,0
0.0,2.0,0.0024628750104127200,3.06340622901917,2.44928646087647,0.652649998664856,0
0.0,0.0,0.00246287501041377,3.42024445533752,1.7296028137207,-0.092558927834034,0
0.0,2.0,0.002462875010416920,3.13746738433838,2.40763211250305,0.696744620800018,0
0.0,0.0,0.002462875010417970,3.31397843360901,1.89597284793854,-0.0634383410215378,0
0.0,1.0,0.0024628750104190200,3.08624815940857,1.94750988483429,-0.196925863623619,0
0.0,3.0,0.002462875010420070,2.87983107566834,2.58264398574829,0.967561841011047,0
0.0,2.0,0.002462875010421120,3.06696963310242,2.4350962638855,0.751801729202271,0
0.0,3.0,0.002462875010424270,2.80349040031433,2.52921319007874,0.955002367496491,0
0.0,2.0,0.0024628750104253200,3.05763125419617,2.39178395271301,0.737802147865295,0
0.0,0.0,0.002462875010426370,3.33187747001648,1.91314387321472,-0.161187633872032,0
0.0,1.0,0.0024628750104274200,3.05860543251038,1.98355376720428,-0.0769716203212738,0
0.0,3.0,0.0024628750104284700,2.93544602394104,2.25546169281006,1.02212059497833,0
0.0,2.0,0.002462875010429530,3.01048636436462,2.48578691482544,0.844564318656921,0
0.0,0.0,0.002462875010430580,3.30418109893799,1.80586922168732,-0.0920686572790146,0
0.0,3.0,0.002462875010432680,2.92769527435303,2.24727034568787,0.955049872398377,0
0.0,2.0,0.002462875010433730,3.03023910522461,2.43485641479492,0.843012630939484,0
0.0,0.0,0.0024628750104347800,3.33883833885193,1.88652205467224,-0.0838291272521019,0
0.0,1.0,0.0024628750104358300,3.08159136772156,1.99887096881866,-0.0635833144187927,0
0.0,3.0,0.0024628750104368800,2.81409025192261,2.44812393188477,1.02353608608246,0
0.0,2.0,0.0024628750104379300,3.00458669662476,2.43399405479431,0.669620275497437,0
0.0,0.0,0.0024628750104389800,3.34793758392334,1.90299868583679,-0.0824657678604126,0
